id,lon,lat,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation
WR_36_14,-50.56876767,-26.03864056,17.55589962,11.97323864,56.64575336,332.7900975,27.52681818,6.389772727,21.13704545,21.37666667,13.37363636,21.37666667,13.37363636,1660.620882,184.0618679,97.56910873,20.18567583,501.4588564,330.5069603,501.4588564,330.5069603,759
WR_36_15,-50.56218236,-26.03267144,17.55589962,11.97323864,56.64575336,332.7900975,27.52681818,6.389772727,21.13704545,21.37666667,13.37363636,21.37666667,13.37363636,1658.065661,183.8477974,97.5268646,20.18634409,500.9446295,330.1045707,500.9446295,330.1045707,791
WR_36_16,-50.56436438,-26.02968124,17.55589962,11.97323864,56.64575336,332.7900975,27.52681818,6.389772727,21.13704545,21.37666667,13.37363636,21.37666667,13.37363636,1657.713634,183.434015,97.43672674,20.20004229,500.1906405,329.2777229,500.1906405,329.2777229,791
WR_36_2,-50.57990127,-26.02459001,17.55589962,11.97323864,56.64575336,332.7900975,27.52681818,6.389772727,21.13704545,21.37666667,13.37363636,21.37666667,13.37363636,1658.779842,184.7765383,97.10353102,20.31711324,497.9507769,326.2130225,497.9507769,326.2130225,766
WR_36_36,-50.57628765,-26.0394479,17.55589962,11.97323864,56.64575336,332.7900975,27.52681818,6.389772727,21.13704545,21.37666667,13.37363636,21.37666667,13.37363636,1661.943851,183.9269802,97.4395937,20.21673722,501.0352503,329.7943275,501.0352503,329.7943275,765
WR_36_37,-50.58066411,-26.03331327,17.55589962,11.97323864,56.64575336,332.7900975,27.52681818,6.389772727,21.13704545,21.37666667,13.37363636,21.37666667,13.37363636,1660.98001,184.5159899,97.1965795,20.28634373,499.6913759,327.9530463,499.6913759,327.9530463,779
WR_36_4,-50.57848304,-26.04416326,17.51847538,12.02956439,56.68853308,333.2221793,27.55613636,6.335681818,21.22045455,21.34276515,13.32689394,21.34276515,13.32689394,1663.256605,184.2480803,97.42728836,20.22956812,501.9262077,330.4713385,501.9262077,330.4713385,759
WR_36_5,-50.56752296,-26.02373423,17.55589962,11.97323864,56.64575336,332.7900975,27.52681818,6.389772727,21.13704545,21.37666667,13.37363636,21.37666667,13.37363636,1656.61267,183.6259178,97.31121079,20.24140277,498.7961152,327.6656065,498.7961152,327.6656065,775
WR_36_6,-50.57039162,-26.03220346,17.55589962,11.97323864,56.64575336,332.7900975,27.52681818,6.389772727,21.13704545,21.37666667,13.37363636,21.37666667,13.37363636,1659.390072,183.6463621,97.42974362,20.20692927,500.1005306,329.0716523,500.1005306,329.0716523,780
WR_36_7,-50.58232456,-26.04068062,17.55589962,11.97323864,56.64575336,332.7900975,27.52681818,6.389772727,21.13704545,21.37666667,13.37363636,21.37666667,13.37363636,1662.878373,184.3672448,97.23951791,20.28043065,501.1601878,329.2789731,501.1601878,329.2789731,765
