id,lon,lat,,,,,,,,,,,,,,,,,,,,
YRK27368,30.74830326,-25.01219348,,,,,,,,,,,,,,,,,,,,
YRK27369,30.74199575,-25.01105365,,,,,,,,,,,,,,,,,,,,
YRK27370,30.75045134,-25.01289303,,,,,,,,,,,,,,,,,,,,
YRK27371,30.75567068,-25.01097531,,,,,,,,,,,,,,,,,,,,
YRK27372,30.75447357,-25.01537963,,,,,,,,,,,,,,,,,,,,
YRK27373,30.77137555,-24.97800267,,,,,,,,,,,,,,,,,,,,
YRK27374,30.75849176,-24.9844858,,,,,,,,,,,,,,,,,,,,
YRK27375,30.75446321,-24.97905434,,,,,,,,,,,,,,,,,,,,
YRK27376,30.74790003,-24.96717507,,,,,,,,,,,,,,,,,,,,
YRK27377,30.74807314,-24.97507813,,,,,,,,,,,,,,,,,,,,
YRK27379,30.7282767,-24.97050384,,,,,,,,,,,,,,,,,,,,
YRK27380,30.73390652,-24.97280811,,,,,,,,,,,,,,,,,,,,
YRK27381,30.73637666,-24.96225016,,,,,,,,,,,,,,,,,,,,
YRK27382,30.73417606,-24.96509025,,,,,,,,,,,,,,,,,,,,
YRK27383,30.73565137,-24.96815092,,,,,,,,,,,,,,,,,,,,
YRK27384,30.73514345,-24.96587663,,,,,,,,,,,,,,,,,,,,
YRK27385,30.723653,-24.9608846,,,,,,,,,,,,,,,,,,,,
YRK27386,30.72929471,-24.96105336,,,,,,,,,,,,,,,,,,,,
YRK27387,30.73948633,-24.95947566,,,,,,,,,,,,,,,,,,,,
YRK27388,30.73819741,-24.95871095,,,,,,,,,,,,,,,,,,,,
YRK27389,30.73969115,-24.9578182,,,,,,,,,,,,,,,,,,,,
YRK27390,30.73140952,-24.95049711,,,,,,,,,,,,,,,,,,,,
YRK27391,30.74857248,-24.97674073,,,,,,,,,,,,,,,,,,,,
YRK27392,30.74596603,-24.97970272,,,,,,,,,,,,,,,,,,,,
YRK27393,30.73116299,-24.94493102,,,,,,,,,,,,,,,,,,,,
YRK27394,30.74392164,-24.94462971,,,,,,,,,,,,,,,,,,,,
YRK27395,30.74088813,-24.94347665,,,,,,,,,,,,,,,,,,,,
YRK27396,30.74672625,-24.95211645,,,,,,,,,,,,,,,,,,,,
YRK27397,30.74401444,-24.94707242,,,,,,,,,,,,,,,,,,,,
YRK27398,30.74812686,-24.94754849,,,,,,,,,,,,,,,,,,,,
YRK27399,30.74155402,-24.94774244,,,,,,,,,,,,,,,,,,,,
YRK27400,30.69454925,-24.99611007,,,,,,,,,,,,,,,,,,,,
YRK27401,30.70695122,-24.98242072,,,,,,,,,,,,,,,,,,,,
YRK27402,30.7131216,-24.982681,,,,,,,,,,,,,,,,,,,,
YRK27403,30.71135856,-24.98764554,,,,,,,,,,,,,,,,,,,,
YRK27404,30.71031637,-24.9863438,,,,,,,,,,,,,,,,,,,,
YRK27405,30.70762459,-24.99493745,,,,,,,,,,,,,,,,,,,,
YRK27406,30.70326365,-25.00072644,,,,,,,,,,,,,,,,,,,,
YRK27407,30.6953553,-25.00472041,,,,,,,,,,,,,,,,,,,,
YRK27408,30.69344622,-25.00983079,,,,,,,,,,,,,,,,,,,,
YRK27409,30.70220643,-25.00793595,,,,,,,,,,,,,,,,,,,,
YRK27410,30.69624892,-25.01744758,,,,,,,,,,,,,,,,,,,,
YRK27411,30.7064662,-25.01831355,,,,,,,,,,,,,,,,,,,,
YRK27412,30.70655737,-25.01766742,,,,,,,,,,,,,,,,,,,,
YRK27413,30.78084972,-24.93295637,,,,,,,,,,,,,,,,,,,,
YRK27414,30.76582298,-24.94219413,,,,,,,,,,,,,,,,,,,,
YRK27415,30.76272737,-24.94114866,,,,,,,,,,,,,,,,,,,,
YRK27416,30.77200475,-24.9392608,,,,,,,,,,,,,,,,,,,,
YRK27417,30.77149584,-24.93543358,,,,,,,,,,,,,,,,,,,,
YRK27418,30.77475113,-24.93643645,,,,,,,,,,,,,,,,,,,,
YRK27419,30.77517342,-24.93869924,,,,,,,,,,,,,,,,,,,,
YRK27420,30.76905901,-24.93994198,,,,,,,,,,,,,,,,,,,,
YRK27421,30.76299087,-24.93112399,,,,,,,,,,,,,,,,,,,,
YRK27422,30.76846292,-24.93265374,,,,,,,,,,,,,,,,,,,,
YRK27423,30.7745182,-24.92651789,,,,,,,,,,,,,,,,,,,,
YRK27424,30.77465767,-24.92751388,,,,,,,,,,,,,,,,,,,,
YRK27425,30.76998846,-24.92704436,,,,,,,,,,,,,,,,,,,,
YRK27426,30.76481355,-24.92544406,,,,,,,,,,,,,,,,,,,,
YRK27427,30.83306676,-25.02320128,,,,,,,,,,,,,,,,,,,,
YRK27428,30.83441814,-25.02703161,,,,,,,,,,,,,,,,,,,,
YRK27429,30.83761491,-25.02358969,,,,,,,,,,,,,,,,,,,,
YRK27430,30.83842735,-25.02216359,,,,,,,,,,,,,,,,,,,,
YRK27431,30.84387407,-25.02298595,,,,,,,,,,,,,,,,,,,,
YRK27432,30.84253066,-25.02291767,,,,,,,,,,,,,,,,,,,,
YRK27433,30.8261676,-25.02761205,,,,,,,,,,,,,,,,,,,,
YRK27434,30.82882846,-25.03716019,,,,,,,,,,,,,,,,,,,,
YRK27435,30.82586463,-25.03705302,,,,,,,,,,,,,,,,,,,,
YRK27436,30.82534969,-25.03310662,,,,,,,,,,,,,,,,,,,,
YRK27437,30.82538742,-25.03719723,,,,,,,,,,,,,,,,,,,,
YRK27438,30.75682503,-24.92361599,,,,,,,,,,,,,,,,,,,,
YRK27439,30.76126603,-24.92860633,,,,,,,,,,,,,,,,,,,,
YRK27440,30.75976243,-24.93154304,,,,,,,,,,,,,,,,,,,,
YRK27441,30.76125799,-24.93066644,,,,,,,,,,,,,,,,,,,,
YRK27442,30.7444582,-24.92587566,,,,,,,,,,,,,,,,,,,,
YRK27443,30.74951679,-24.92465035,,,,,,,,,,,,,,,,,,,,
YRK27444,30.74349357,-24.92035149,,,,,,,,,,,,,,,,,,,,
YRK27445,30.74527128,-24.92560157,,,,,,,,,,,,,,,,,,,,
YRK27446,30.71129702,-25.01157773,,,,,,,,,,,,,,,,,,,,
YRK27447,30.7007996,-25.02418809,,,,,,,,,,,,,,,,,,,,
YRK27448,30.70516144,-25.02732763,,,,,,,,,,,,,,,,,,,,
YRK27449,30.70763014,-25.03033806,,,,,,,,,,,,,,,,,,,,
YRK27450,30.69669222,-25.03217721,,,,,,,,,,,,,,,,,,,,
YRK27451,30.69190259,-25.02683978,,,,,,,,,,,,,,,,,,,,
YRK27452,30.70198704,-25.04260023,,,,,,,,,,,,,,,,,,,,
YRK27453,30.70947229,-25.03674056,,,,,,,,,,,,,,,,,,,,
YRK27454,30.70952692,-25.04594842,,,,,,,,,,,,,,,,,,,,
YRK27455,30.71561308,-25.03898545,,,,,,,,,,,,,,,,,,,,
YRK27456,30.71485667,-25.03097225,,,,,,,,,,,,,,,,,,,,
YRK27457,30.831049,-25.03142298,,,,,,,,,,,,,,,,,,,,
YRK27458,30.83713131,-25.0285349,,,,,,,,,,,,,,,,,,,,
YRK27459,30.83202745,-25.03607684,,,,,,,,,,,,,,,,,,,,
YRK27460,30.84153039,-25.03557381,,,,,,,,,,,,,,,,,,,,
YRK27462,30.83095337,-25.04076877,,,,,,,,,,,,,,,,,,,,
YRK27463,30.8348801,-25.03948177,,,,,,,,,,,,,,,,,,,,
YRK27464,30.82570148,-25.04038753,,,,,,,,,,,,,,,,,,,,
YRK27465,30.82966715,-25.04023743,,,,,,,,,,,,,,,,,,,,
YRK27466,30.8214281,-25.0283071,,,,,,,,,,,,,,,,,,,,
YRK27467,30.82189592,-25.03958298,,,,,,,,,,,,,,,,,,,,
YRK27468,30.82056421,-25.05640365,,,,,,,,,,,,,,,,,,,,
YRK27469,30.82194686,-25.04557199,,,,,,,,,,,,,,,,,,,,
YRK27470,30.82372315,-25.05623137,,,,,,,,,,,,,,,,,,,,
YRK27471,30.833373,-25.05848594,,,,,,,,,,,,,,,,,,,,
YRK27472,30.8319693,-25.05655432,,,,,,,,,,,,,,,,,,,,
YRK27473,30.82772298,-25.04577012,,,,,,,,,,,,,,,,,,,,
YRK27474,30.82385455,-25.04339288,,,,,,,,,,,,,,,,,,,,
YRK27475,30.76914693,-24.94609838,,,,,,,,,,,,,,,,,,,,
YRK27476,30.78492721,-24.94320608,,,,,,,,,,,,,,,,,,,,
YRK27477,30.78351194,-24.9450513,,,,,,,,,,,,,,,,,,,,
YRK27478,30.78205607,-24.94613575,,,,,,,,,,,,,,,,,,,,
YRK27479,30.78182313,-24.94843389,,,,,,,,,,,,,,,,,,,,
YRK27480,30.77986931,-24.9497037,,,,,,,,,,,,,,,,,,,,
YRK27481,30.78734685,-24.95662798,,,,,,,,,,,,,,,,,,,,
YRK27482,30.78608278,-24.95067376,,,,,,,,,,,,,,,,,,,,
YRK27483,30.745471,-24.92742079,,,,,,,,,,,,,,,,,,,,
YRK27484,30.74943339,-24.91918056,,,,,,,,,,,,,,,,,,,,
YRK27485,30.82678756,-25.04951031,,,,,,,,,,,,,,,,,,,,
YRK27486,30.82495485,-25.04636814,,,,,,,,,,,,,,,,,,,,
YRK27487,30.82820784,-25.06139245,,,,,,,,,,,,,,,,,,,,
YRK27488,30.83224643,-25.05122573,,,,,,,,,,,,,,,,,,,,
YRK27489,30.83737733,-25.04325597,,,,,,,,,,,,,,,,,,,,
YRK27490,30.83741383,-25.04386664,,,,,,,,,,,,,,,,,,,,
YRK27491,30.83435989,-25.0622688,,,,,,,,,,,,,,,,,,,,
YRK27492,30.84613398,-25.04741526,,,,,,,,,,,,,,,,,,,,
YRK27493,30.84658211,-25.05500687,,,,,,,,,,,,,,,,,,,,
YRK27494,30.84579692,-25.0529919,,,,,,,,,,,,,,,,,,,,
YRK27496,30.8493828,-25.03393144,,,,,,,,,,,,,,,,,,,,
YRK27497,30.85044552,-25.02898759,,,,,,,,,,,,,,,,,,,,
YRK27498,30.85821638,-25.02904854,,,,,,,,,,,,,,,,,,,,
YRK27499,30.86350913,-25.0294674,,,,,,,,,,,,,,,,,,,,
YRK27500,30.86580863,-25.02652786,,,,,,,,,,,,,,,,,,,,
YRK27501,30.85154022,-25.02384745,,,,,,,,,,,,,,,,,,,,
YRK27502,30.84628099,-25.03387699,,,,,,,,,,,,,,,,,,,,
YRK27503,30.8614399,-25.03342318,,,,,,,,,,,,,,,,,,,,
YRK27504,30.78242366,-24.97573384,,,,,,,,,,,,,,,,,,,,
YRK27505,30.78193251,-24.97696668,,,,,,,,,,,,,,,,,,,,
YRK27506,30.78541751,-24.9700226,,,,,,,,,,,,,,,,,,,,
YRK27507,30.77754685,-24.9873242,,,,,,,,,,,,,,,,,,,,
YRK27508,30.77260608,-24.985855,,,,,,,,,,,,,,,,,,,,
YRK27510,30.77235769,-24.98199397,,,,,,,,,,,,,,,,,,,,
YRK27511,30.77803946,-24.98006694,,,,,,,,,,,,,,,,,,,,
YRK27512,30.7708699,-24.9684327,,,,,,,,,,,,,,,,,,,,
YRK27513,30.769095,-24.96702281,,,,,,,,,,,,,,,,,,,,
YRK27514,30.76688058,-24.97198399,,,,,,,,,,,,,,,,,,,,
YRK27515,30.7168999,-24.9782182,,,,,,,,,,,,,,,,,,,,
YRK27516,30.73240949,-24.97654625,,,,,,,,,,,,,,,,,,,,
YRK27517,30.722271,-24.99984166,,,,,,,,,,,,,,,,,,,,
YRK27518,30.72657224,-24.99481132,,,,,,,,,,,,,,,,,,,,
YRK27519,30.73335097,-25.01316718,,,,,,,,,,,,,,,,,,,,
YRK27520,30.73022086,-25.01623656,,,,,,,,,,,,,,,,,,,,
YRK27521,30.72731482,-25.02095385,,,,,,,,,,,,,,,,,,,,
YRK27523,30.863234,-25.03180621,,,,,,,,,,,,,,,,,,,,
YRK27524,30.85561343,-25.03802047,,,,,,,,,,,,,,,,,,,,
YRK27525,30.85060632,-25.03507973,,,,,,,,,,,,,,,,,,,,
YRK27526,30.83744307,-25.04262681,,,,,,,,,,,,,,,,,,,,
YRK27527,30.85274755,-25.03282091,,,,,,,,,,,,,,,,,,,,
YRK27528,30.78291111,-24.95987225,,,,,,,,,,,,,,,,,,,,
YRK27529,30.78777892,-24.95973205,,,,,,,,,,,,,,,,,,,,
YRK27530,30.78214218,-24.96577852,,,,,,,,,,,,,,,,,,,,
YRK27531,30.77940934,-24.95518243,,,,,,,,,,,,,,,,,,,,
YRK27533,30.77364432,-24.95796288,,,,,,,,,,,,,,,,,,,,
YRK27534,30.77237988,-24.95228357,,,,,,,,,,,,,,,,,,,,
YRK27535,30.77398541,-24.94907539,,,,,,,,,,,,,,,,,,,,
YRK27536,30.76474688,-24.94575532,,,,,,,,,,,,,,,,,,,,
YRK27537,30.76360453,-24.94687997,,,,,,,,,,,,,,,,,,,,
YRK27538,30.75993076,-24.95132435,,,,,,,,,,,,,,,,,,,,
YRK27539,30.76720904,-24.9550889,,,,,,,,,,,,,,,,,,,,
YRK27540,30.76772882,-24.95945648,,,,,,,,,,,,,,,,,,,,
YRK27541,30.76974622,-24.9575268,,,,,,,,,,,,,,,,,,,,
YRK27542,30.77786766,-24.96629255,,,,,,,,,,,,,,,,,,,,
YRK27543,30.78078654,-24.9737586,,,,,,,,,,,,,,,,,,,,
YRK27544,30.78469396,-24.97009827,,,,,,,,,,,,,,,,,,,,
YRK27545,30.78314804,-24.97299897,,,,,,,,,,,,,,,,,,,,
YRK27546,30.78346604,-24.97434801,,,,,,,,,,,,,,,,,,,,
YRK27547,30.72066128,-24.99367031,,,,,,,,,,,,,,,,,,,,
YRK27548,30.72223577,-24.99947862,,,,,,,,,,,,,,,,,,,,
YRK27549,30.72822481,-24.98466714,,,,,,,,,,,,,,,,,,,,
YRK27550,30.7308441,-24.9798405,,,,,,,,,,,,,,,,,,,,
YRK27551,30.73295201,-24.9790913,,,,,,,,,,,,,,,,,,,,
YRK27552,30.72494347,-24.97853257,,,,,,,,,,,,,,,,,,,,
YRK27553,30.71742962,-24.99184164,,,,,,,,,,,,,,,,,,,,
YRK27554,30.72076229,-24.9953922,,,,,,,,,,,,,,,,,,,,
YRK27555,30.71793666,-24.99641392,,,,,,,,,,,,,,,,,,,,
YRK27556,30.71119748,-24.99701456,,,,,,,,,,,,,,,,,,,,
YRK27557,30.71370156,-24.99797255,,,,,,,,,,,,,,,,,,,,
YRK27558,30.7176933,-25.00268048,,,,,,,,,,,,,,,,,,,,
YRK27559,30.71152252,-25.01036849,,,,,,,,,,,,,,,,,,,,
YRK27560,30.70337624,-25.01244764,,,,,,,,,,,,,,,,,,,,
YRK27562,30.74757693,-25.02236957,,,,,,,,,,,,,,,,,,,,
YRK27563,30.74566256,-25.02232418,,,,,,,,,,,,,,,,,,,,
YRK27564,30.74826091,-25.02020459,,,,,,,,,,,,,,,,,,,,
YRK27565,30.74607381,-25.01966495,,,,,,,,,,,,,,,,,,,,
YRK27566,30.73523731,-25.02454517,,,,,,,,,,,,,,,,,,,,
YRK27567,30.73964476,-25.02363168,,,,,,,,,,,,,,,,,,,,
YRK27568,30.7610507,-24.99855108,,,,,,,,,,,,,,,,,,,,
YRK27569,30.77092432,-24.99262699,,,,,,,,,,,,,,,,,,,,
YRK27570,30.76470691,-24.99059306,,,,,,,,,,,,,,,,,,,,
YRK27571,30.76498356,-24.98631093,,,,,,,,,,,,,,,,,,,,
YRK27572,30.76296404,-24.98782628,,,,,,,,,,,,,,,,,,,,
YRK27573,30.76161251,-24.98908491,,,,,,,,,,,,,,,,,,,,
YRK27574,30.75887008,-24.95695286,,,,,,,,,,,,,,,,,,,,
YRK27575,30.76050882,-24.95998851,,,,,,,,,,,,,,,,,,,,
YRK27576,30.75397502,-24.95395371,,,,,,,,,,,,,,,,,,,,
YRK27577,30.74325183,-24.96206354,,,,,,,,,,,,,,,,,,,,
YRK27578,30.73848841,-24.96365817,,,,,,,,,,,,,,,,,,,,
YRK27579,30.74684289,-24.95258695,,,,,,,,,,,,,,,,,,,,
YRK27580,30.75400659,-24.95157531,,,,,,,,,,,,,,,,,,,,
YRK27581,30.73100884,-24.98308558,,,,,,,,,,,,,,,,,,,,
YRK27582,30.72820006,-25.03529541,,,,,,,,,,,,,,,,,,,,
YRK27583,30.71892314,-25.01664647,,,,,,,,,,,,,,,,,,,,
YRK27584,30.71619862,-25.02767098,,,,,,,,,,,,,,,,,,,,
YRK27585,30.71812775,-25.02031539,,,,,,,,,,,,,,,,,,,,
YRK27586,30.71857913,-25.02308787,,,,,,,,,,,,,,,,,,,,
YRK27587,30.72156436,-25.01510174,,,,,,,,,,,,,,,,,,,,
YRK27588,30.72319937,-25.01871142,,,,,,,,,,,,,,,,,,,,
YRK27589,30.72218912,-25.01643012,,,,,,,,,,,,,,,,,,,,
YRK27590,30.72457245,-25.04150242,,,,,,,,,,,,,,,,,,,,
YRK27591,30.42202796,-26.13999314,,,,,,,,,,,,,,,,,,,,
YRK27592,30.42632147,-26.13822471,,,,,,,,,,,,,,,,,,,,
YRK27593,30.43424768,-26.1375866,,,,,,,,,,,,,,,,,,,,
YRK27594,30.43152801,-26.13469965,,,,,,,,,,,,,,,,,,,,
YRK27597,30.43873813,-26.13538188,,,,,,,,,,,,,,,,,,,,
YRK27599,30.44425148,-26.1302013,,,,,,,,,,,,,,,,,,,,
YRK27601,30.4473261,-26.13260174,,,,,,,,,,,,,,,,,,,,
YRK27604,30.45148066,-26.13465151,,,,,,,,,,,,,,,,,,,,
YRK27605,30.45114368,-26.13745608,,,,,,,,,,,,,,,,,,,,
YRK27606,30.44952574,-26.13859064,,,,,,,,,,,,,,,,,,,,
YRK27607,30.44429166,-26.13999747,,,,,,,,,,,,,,,,,,,,
YRK27610,30.43401337,-26.14156594,,,,,,,,,,,,,,,,,,,,
YRK27611,30.42793555,-26.14371278,,,,,,,,,,,,,,,,,,,,
YRK27612,30.42943706,-26.15096532,,,,,,,,,,,,,,,,,,,,
YRK27613,30.43070098,-26.14761666,,,,,,,,,,,,,,,,,,,,
YRK27614,30.43090573,-26.15035424,,,,,,,,,,,,,,,,,,,,
YRK27615,30.43662714,-26.14519077,,,,,,,,,,,,,,,,,,,,
YRK27616,30.43515482,-26.14723811,,,,,,,,,,,,,,,,,,,,
YRK27617,30.43978895,-26.14525629,,,,,,,,,,,,,,,,,,,,
YRK27618,30.44514607,-26.14550251,,,,,,,,,,,,,,,,,,,,
YRK27619,30.4507705,-26.14336893,,,,,,,,,,,,,,,,,,,,
YRK27620,30.45381511,-26.14551988,,,,,,,,,,,,,,,,,,,,
YRK27621,30.45316222,-26.14892251,,,,,,,,,,,,,,,,,,,,
YRK27622,30.44556181,-26.15054399,,,,,,,,,,,,,,,,,,,,
YRK27623,30.4403407,-26.14904205,,,,,,,,,,,,,,,,,,,,
YRK27624,30.43692712,-26.14970915,,,,,,,,,,,,,,,,,,,,
YRK27625,30.43782831,-26.15353675,,,,,,,,,,,,,,,,,,,,
YRK27626,30.43265407,-26.15311695,,,,,,,,,,,,,,,,,,,,
YRK27627,30.43488531,-26.1569501,,,,,,,,,,,,,,,,,,,,
YRK27628,30.43700285,-26.15679344,,,,,,,,,,,,,,,,,,,,
YRK27629,30.43728116,-26.15906692,,,,,,,,,,,,,,,,,,,,
YRK27630,30.43875638,-26.15795072,,,,,,,,,,,,,,,,,,,,
YRK27631,30.43507061,-26.15958654,,,,,,,,,,,,,,,,,,,,
YRK27632,30.43900272,-26.15500408,,,,,,,,,,,,,,,,,,,,
YRK27633,30.44095673,-26.15159677,,,,,,,,,,,,,,,,,,,,
YRK27634,30.44332523,-26.15529446,,,,,,,,,,,,,,,,,,,,
YRK27635,30.44085828,-26.15455276,,,,,,,,,,,,,,,,,,,,
YRK27636,30.44719842,-26.15386054,,,,,,,,,,,,,,,,,,,,
YRK27637,30.45376614,-26.15363735,,,,,,,,,,,,,,,,,,,,
YRK27638,30.44563312,-26.15673096,,,,,,,,,,,,,,,,,,,,
YRK27639,30.44748167,-26.15708583,,,,,,,,,,,,,,,,,,,,
YRK27640,30.44973695,-26.156281,,,,,,,,,,,,,,,,,,,,
YRK27641,30.45051658,-26.16081529,,,,,,,,,,,,,,,,,,,,
YRK27642,30.45572075,-26.15897786,,,,,,,,,,,,,,,,,,,,
YRK27643,30.44152633,-26.16084504,,,,,,,,,,,,,,,,,,,,
YRK27644,30.44503743,-26.16075202,,,,,,,,,,,,,,,,,,,,
YRK27645,30.43926953,-26.16206651,,,,,,,,,,,,,,,,,,,,
YRK27646,30.43597963,-26.16294124,,,,,,,,,,,,,,,,,,,,
YRK27647,30.44043103,-26.16853823,,,,,,,,,,,,,,,,,,,,
YRK27648,30.43800712,-26.16704492,,,,,,,,,,,,,,,,,,,,
YRK27649,30.4399205,-26.16494587,,,,,,,,,,,,,,,,,,,,
YRK27651,30.4436335,-26.16785694,,,,,,,,,,,,,,,,,,,,
YRK27652,30.44768123,-26.16612062,,,,,,,,,,,,,,,,,,,,
YRK27653,30.4412659,-26.17117912,,,,,,,,,,,,,,,,,,,,
YRK27654,30.41787043,-26.1744276,,,,,,,,,,,,,,,,,,,,
YRK27655,30.41949478,-26.17701229,,,,,,,,,,,,,,,,,,,,
YRK27657,30.42262418,-26.17455541,,,,,,,,,,,,,,,,,,,,
YRK27658,30.43282819,-26.17666368,,,,,,,,,,,,,,,,,,,,
YRK27659,30.43450349,-26.17952491,,,,,,,,,,,,,,,,,,,,
YRK27660,30.42730034,-26.1770208,,,,,,,,,,,,,,,,,,,,
YRK27661,30.41996732,-26.18006772,,,,,,,,,,,,,,,,,,,,
YRK27662,30.42341898,-26.17981196,,,,,,,,,,,,,,,,,,,,
YRK27663,30.42384545,-26.18234996,,,,,,,,,,,,,,,,,,,,
YRK27664,30.42011997,-26.18340625,,,,,,,,,,,,,,,,,,,,
YRK27665,30.42859013,-26.18073023,,,,,,,,,,,,,,,,,,,,
YRK27666,30.4394297,-26.17743234,,,,,,,,,,,,,,,,,,,,
YRK27667,30.43659466,-26.17808214,,,,,,,,,,,,,,,,,,,,
YRK27668,30.44344052,-26.17488258,,,,,,,,,,,,,,,,,,,,
YRK27669,30.4464151,-26.17324944,,,,,,,,,,,,,,,,,,,,
YRK27671,30.4492976,-26.17144954,,,,,,,,,,,,,,,,,,,,
YRK27672,30.45196534,-26.16845554,,,,,,,,,,,,,,,,,,,,
YRK27673,30.45524784,-26.16454519,,,,,,,,,,,,,,,,,,,,
YRK27676,30.45755007,-26.16517805,,,,,,,,,,,,,,,,,,,,
YRK27677,30.45945616,-26.16756541,,,,,,,,,,,,,,,,,,,,
YRK27679,30.45551284,-26.169099,,,,,,,,,,,,,,,,,,,,
YRK27681,30.45318723,-26.17186425,,,,,,,,,,,,,,,,,,,,
YRK27682,30.46085045,-26.17141468,,,,,,,,,,,,,,,,,,,,
YRK27684,30.45897784,-26.17153251,,,,,,,,,,,,,,,,,,,,
YRK27686,30.45748366,-26.17461639,,,,,,,,,,,,,,,,,,,,
YRK27688,30.45423745,-26.17477429,,,,,,,,,,,,,,,,,,,,
YRK27689,30.45543587,-26.17764889,,,,,,,,,,,,,,,,,,,,
YRK27690,30.45213139,-26.17810265,,,,,,,,,,,,,,,,,,,,
YRK27691,30.44780449,-26.17718984,,,,,,,,,,,,,,,,,,,,
YRK27692,30.44910875,-26.1803424,,,,,,,,,,,,,,,,,,,,
YRK27693,30.4449914,-26.18008945,,,,,,,,,,,,,,,,,,,,
YRK27694,30.44064217,-26.18088091,,,,,,,,,,,,,,,,,,,,
YRK27696,30.43811242,-26.18176087,,,,,,,,,,,,,,,,,,,,
YRK27697,30.43489012,-26.18193973,,,,,,,,,,,,,,,,,,,,
YRK27698,30.4352336,-26.18545634,,,,,,,,,,,,,,,,,,,,
YRK27699,30.42890735,-26.183321,,,,,,,,,,,,,,,,,,,,
YRK27700,30.42323335,-26.18584718,,,,,,,,,,,,,,,,,,,,
YRK27701,30.42503941,-26.18947065,,,,,,,,,,,,,,,,,,,,
YRK27702,30.42276215,-26.1908056,,,,,,,,,,,,,,,,,,,,
YRK27703,30.42989982,-26.18686655,,,,,,,,,,,,,,,,,,,,
YRK27704,30.4182233,-26.18024282,,,,,,,,,,,,,,,,,,,,
YRK27705,30.43099449,-26.1743476,,,,,,,,,,,,,,,,,,,,
YRK27706,30.44016299,-26.175414,,,,,,,,,,,,,,,,,,,,
YRK27707,30.42494293,-26.19606659,,,,,,,,,,,,,,,,,,,,
YRK27708,30.42696005,-26.19717337,,,,,,,,,,,,,,,,,,,,
YRK27709,30.46120911,-26.17915977,,,,,,,,,,,,,,,,,,,,
YRK27711,30.45805662,-26.18483282,,,,,,,,,,,,,,,,,,,,
YRK27712,30.46451427,-26.18708412,,,,,,,,,,,,,,,,,,,,
YRK27713,30.46152872,-26.19101944,,,,,,,,,,,,,,,,,,,,
YRK27714,30.45959955,-26.18777655,,,,,,,,,,,,,,,,,,,,
YRK27715,30.45788869,-26.18838246,,,,,,,,,,,,,,,,,,,,
YRK27716,30.45494457,-26.18673185,,,,,,,,,,,,,,,,,,,,
YRK27718,30.45576183,-26.19173376,,,,,,,,,,,,,,,,,,,,
YRK27719,30.45351489,-26.19228135,,,,,,,,,,,,,,,,,,,,
YRK27720,30.45186807,-26.18789874,,,,,,,,,,,,,,,,,,,,
YRK27721,30.45053471,-26.18906054,,,,,,,,,,,,,,,,,,,,
YRK27722,30.45006068,-26.19107073,,,,,,,,,,,,,,,,,,,,
YRK27724,30.4529547,-26.182418,,,,,,,,,,,,,,,,,,,,
YRK27725,30.44897719,-26.18638812,,,,,,,,,,,,,,,,,,,,
YRK27726,30.44346486,-26.18466155,,,,,,,,,,,,,,,,,,,,
YRK27727,30.44503761,-26.18820927,,,,,,,,,,,,,,,,,,,,
YRK27728,30.4486068,-26.18945083,,,,,,,,,,,,,,,,,,,,
YRK27729,30.44011128,-26.18704371,,,,,,,,,,,,,,,,,,,,
YRK27730,30.43572388,-26.19102579,,,,,,,,,,,,,,,,,,,,
YRK27731,30.43520022,-26.1898816,,,,,,,,,,,,,,,,,,,,
YRK27732,30.43380237,-26.18844177,,,,,,,,,,,,,,,,,,,,
YRK27733,30.43036322,-26.19208811,,,,,,,,,,,,,,,,,,,,
YRK27734,30.42587925,-26.1938102,,,,,,,,,,,,,,,,,,,,
YRK27735,30.42765292,-26.19636977,,,,,,,,,,,,,,,,,,,,
YRK27736,30.4254248,-26.19561255,,,,,,,,,,,,,,,,,,,,
YRK27737,30.4235224,-26.19415425,,,,,,,,,,,,,,,,,,,,
YRK27738,30.42965367,-26.19443869,,,,,,,,,,,,,,,,,,,,
YRK27739,30.43403843,-26.19376973,,,,,,,,,,,,,,,,,,,,
YRK27741,30.44433461,-26.19315075,,,,,,,,,,,,,,,,,,,,
YRK27742,30.44324529,-26.19457741,,,,,,,,,,,,,,,,,,,,
YRK27743,30.44260484,-26.19663994,,,,,,,,,,,,,,,,,,,,
YRK27744,30.43844411,-26.19734469,,,,,,,,,,,,,,,,,,,,
YRK27745,30.43710493,-26.19981714,,,,,,,,,,,,,,,,,,,,
YRK27746,30.43963315,-26.20276614,,,,,,,,,,,,,,,,,,,,
YRK27747,30.43154181,-26.19952341,,,,,,,,,,,,,,,,,,,,
YRK27748,30.43712359,-26.20278505,,,,,,,,,,,,,,,,,,,,
YRK27749,30.42666843,-26.20034594,,,,,,,,,,,,,,,,,,,,
YRK27750,30.42886119,-26.2015797,,,,,,,,,,,,,,,,,,,,
YRK27751,30.43068621,-26.2043791,,,,,,,,,,,,,,,,,,,,
YRK27752,30.4265101,-26.2052254,,,,,,,,,,,,,,,,,,,,
YRK27753,30.43404444,-26.20524358,,,,,,,,,,,,,,,,,,,,
YRK27754,30.44124888,-26.20745979,,,,,,,,,,,,,,,,,,,,
YRK27755,30.43741552,-26.20488272,,,,,,,,,,,,,,,,,,,,
